"SiteId","SiteName","MonitorDate","AQI","SO2SubIndex","COSubIndex","O3SubIndex","PM10SubIndex","NO2SubIndex","O38SubIndex","PM25SubIndex"
72,"埔里","2019-07-20",36,3,2,NA,20,11,33,36
75,"馬祖","2019-07-20",59,4,2,NA,36,8,50,59
77,"金門","2019-07-20",63,7,3,NA,38,14,48,63
78,"馬公","2019-07-20",33,20,2,NA,NA,14,33,15
80,"關山","2019-07-20",19,3,NA,NA,NA,6,19,16
83,"麥寮","2019-07-20",15,4,NA,NA,15,10,NA,13
84,"富貴角","2019-07-20",42,3,2,NA,23,8,42,33
1,"基隆","2019-07-19",32,6,5,NA,22,18,25,32
2,"汐止","2019-07-19",40,7,8,NA,23,33,30,40
3,"萬里","2019-07-19",38,6,3,NA,32,17,38,37
4,"新店","2019-07-19",37,6,5,NA,21,19,37,32
5,"土城","2019-07-19",40,4,6,NA,24,28,35,40
6,"板橋","2019-07-19",51,7,6,NA,23,26,38,51
7,"新莊","2019-07-19",42,11,7,NA,24,33,35,42
8,"菜寮","2019-07-19",41,6,7,NA,24,25,36,41
9,"林口","2019-07-19",39,6,3,NA,NA,22,39,23
10,"淡水","2019-07-19",38,9,2,NA,22,12,38,34
11,"士林","2019-07-19",53,4,5,NA,21,18,42,53
12,"中山","2019-07-19",44,7,11,NA,25,41,32,44
13,"萬華","2019-07-19",46,7,9,NA,25,32,39,46
14,"古亭","2019-07-19",46,6,7,NA,22,28,41,46
15,"松山","2019-07-19",41,33,8,NA,23,32,34,41
16,"大同","2019-07-19",50,7,24,NA,30,49,NA,50
17,"桃園","2019-07-19",45,10,5,NA,24,22,31,45
18,"大園","2019-07-19",39,7,2,NA,NA,15,39,34
19,"觀音","2019-07-19",37,11,2,NA,23,13,37,37
20,"平鎮","2019-07-19",39,4,3,NA,25,18,33,39
21,"龍潭","2019-07-19",37,4,3,NA,19,12,37,36
22,"湖口","2019-07-19",38,4,2,NA,31,11,36,38
23,"竹東","2019-07-19",35,4,3,NA,23,11,35,29
24,"新竹","2019-07-19",36,6,3,NA,27,11,36,33
25,"頭份","2019-07-19",26,6,NA,NA,24,11,NA,26
26,"苗栗","2019-07-19",38,6,3,NA,20,8,30,38
27,"三義","2019-07-19",32,10,3,NA,20,10,32,30
28,"豐原","2019-07-19",45,6,5,NA,21,16,39,45
29,"沙鹿","2019-07-19",36,7,3,NA,20,19,36,16
30,"大里","2019-07-19",34,9,5,NA,16,15,32,34
31,"忠明","2019-07-19",46,7,5,NA,20,19,31,46
32,"西屯","2019-07-19",37,4,3,NA,24,15,36,37
33,"彰化","2019-07-19",36,6,3,NA,19,11,36,31
34,"線西","2019-07-19",34,4,NA,NA,24,12,NA,34
35,"二林","2019-07-19",27,4,2,NA,NA,13,27,NA
36,"南投","2019-07-19",33,6,3,NA,21,11,30,33
37,"斗六","2019-07-19",47,4,3,NA,20,11,34,47
38,"崙背","2019-07-19",36,3,2,NA,NA,10,36,25
39,"新港","2019-07-19",32,3,2,NA,16,9,31,32
40,"朴子","2019-07-19",30,3,2,NA,18,8,30,14
41,"臺西","2019-07-19",28,3,NA,NA,17,8,NA,28
42,"嘉義","2019-07-19",29,7,3,NA,NA,12,29,24
43,"新營","2019-07-19",34,4,3,NA,18,14,28,34
44,"善化","2019-07-19",29,4,2,NA,15,8,29,19
45,"安南","2019-07-19",35,6,3,NA,NA,23,26,35
46,"臺南","2019-07-19",25,7,3,NA,19,20,25,24
47,"美濃","2019-07-19",29,3,2,NA,14,7,29,15
48,"橋頭","2019-07-19",25,7,3,NA,16,25,24,22
49,"仁武","2019-07-19",30,11,3,NA,14,18,30,15
50,"鳳山","2019-07-19",19,7,5,NA,12,19,NA,10
51,"大寮","2019-07-19",32,7,3,NA,12,16,32,32
52,"林園","2019-07-19",37,13,5,NA,18,17,37,23
53,"楠梓","2019-07-19",16,6,3,NA,NA,15,16,NA
54,"左營","2019-07-19",32,7,5,NA,12,32,23,6
56,"前金","2019-07-19",27,6,5,NA,12,27,24,17
57,"前鎮","2019-07-19",41,7,NA,NA,16,41,NA,9
58,"小港","2019-07-19",39,13,5,NA,16,39,19,15
59,"屏東","2019-07-19",30,3,3,NA,13,15,30,24
60,"潮州","2019-07-19",31,3,2,NA,5,7,31,20
61,"恆春","2019-07-19",33,3,1,NA,21,3,33,20
62,"臺東","2019-07-19",21,1,5,NA,15,13,21,15
63,"花蓮","2019-07-19",25,6,2,NA,19,14,25,19
64,"陽明","2019-07-19",36,3,2,NA,14,5,36,32
65,"宜蘭","2019-07-19",28,4,2,NA,19,8,28,22
66,"冬山","2019-07-19",29,4,3,NA,29,10,27,29
67,"三重","2019-07-19",49,9,23,NA,25,49,NA,46
68,"中壢","2019-07-19",57,14,18,NA,23,43,NA,57
69,"竹山","2019-07-19",35,6,2,NA,19,8,35,26
70,"永和","2019-07-19",46,4,17,NA,24,46,NA,24
71,"復興","2019-07-19",34,7,6,NA,10,34,NA,15
72,"埔里","2019-07-19",30,4,5,NA,19,17,30,29
75,"馬祖","2019-07-19",54,4,1,NA,33,15,54,40
77,"金門","2019-07-19",80,6,2,NA,33,12,80,49
78,"馬公","2019-07-19",39,4,2,NA,NA,6,39,12
80,"關山","2019-07-19",19,3,NA,NA,NA,5,19,15
83,"麥寮","2019-07-19",20,3,NA,NA,20,10,NA,19
84,"富貴角","2019-07-19",41,4,2,NA,27,8,41,34
1,"基隆","2019-07-18",21,21,2,NA,21,11,16,18
2,"汐止","2019-07-18",19,6,3,NA,15,14,16,19
3,"萬里","2019-07-18",30,6,1,NA,30,3,21,21
4,"新店","2019-07-18",19,4,3,NA,11,15,19,15
5,"土城","2019-07-18",18,6,5,NA,14,17,17,18
6,"板橋","2019-07-18",20,13,3,NA,14,15,16,20
7,"新莊","2019-07-18",19,4,3,NA,19,14,13,18
8,"菜寮","2019-07-18",17,4,3,NA,14,16,16,17
9,"林口","2019-07-18",21,3,1,NA,NA,8,21,3
10,"淡水","2019-07-18",19,4,2,NA,14,7,19,12
11,"士林","2019-07-18",21,3,2,NA,13,8,19,21
12,"中山","2019-07-18",22,6,8,NA,18,19,12,22
13,"萬華","2019-07-18",25,7,6,NA,15,16,14,25
14,"古亭","2019-07-18",19,6,3,NA,13,16,19,18
15,"松山","2019-07-18",28,7,5,NA,18,20,17,28
16,"大同","2019-07-18",30,7,19,NA,21,22,NA,30
17,"桃園","2019-07-18",24,11,3,NA,16,9,15,24
18,"大園","2019-07-18",21,7,2,NA,NA,17,21,20
19,"觀音","2019-07-18",21,9,1,NA,19,8,21,19
20,"平鎮","2019-07-18",23,4,3,NA,19,14,16,23
21,"龍潭","2019-07-18",32,6,2,NA,13,10,19,32
22,"湖口","2019-07-18",23,4,1,NA,14,11,23,19
23,"竹東","2019-07-18",27,4,2,NA,14,8,27,17
24,"新竹","2019-07-18",24,3,2,NA,24,9,23,14
25,"頭份","2019-07-18",18,3,NA,NA,18,8,NA,8
26,"苗栗","2019-07-18",15,9,2,NA,12,10,15,13
27,"三義","2019-07-18",29,4,2,NA,14,11,29,26
28,"豐原","2019-07-18",58,4,3,NA,29,14,31,58
29,"沙鹿","2019-07-18",32,4,3,NA,18,17,32,17
30,"大里","2019-07-18",50,10,6,NA,28,17,33,50
31,"忠明","2019-07-18",59,6,5,NA,24,14,32,59
32,"西屯","2019-07-18",40,3,5,NA,24,22,32,40
33,"彰化","2019-07-18",31,7,3,NA,18,12,25,31
34,"線西","2019-07-18",33,6,NA,NA,21,12,NA,33
35,"二林","2019-07-18",51,4,3,NA,22,9,29,51
36,"南投","2019-07-18",54,6,3,NA,31,11,27,54
37,"斗六","2019-07-18",63,6,3,NA,30,12,31,63
38,"崙背","2019-07-18",33,11,3,NA,NA,9,30,33
39,"新港","2019-07-18",52,4,3,NA,31,12,30,52
40,"朴子","2019-07-18",46,4,3,NA,32,8,31,46
41,"臺西","2019-07-18",7,3,NA,NA,NA,7,NA,NA
42,"嘉義","2019-07-18",47,7,3,NA,NA,14,31,47
43,"新營","2019-07-18",57,3,3,NA,29,17,29,57
44,"善化","2019-07-18",39,3,2,NA,29,8,31,39
45,"安南","2019-07-18",63,4,3,NA,NA,15,29,63
46,"臺南","2019-07-18",44,4,3,NA,31,14,27,44
47,"美濃","2019-07-18",37,3,2,NA,24,4,25,37
48,"橋頭","2019-07-18",45,7,3,NA,31,15,25,45
49,"仁武","2019-07-18",41,7,3,NA,NA,15,29,41
50,"鳳山","2019-07-18",37,17,6,NA,30,17,NA,37
51,"大寮","2019-07-18",43,6,2,NA,23,8,23,43
52,"林園","2019-07-18",47,9,2,NA,40,17,27,47
53,"楠梓","2019-07-18",51,10,5,NA,29,21,20,51
54,"左營","2019-07-18",29,9,3,NA,28,17,29,20
56,"前金","2019-07-18",29,10,3,NA,28,20,26,29
57,"前鎮","2019-07-18",27,14,NA,NA,27,22,NA,26
58,"小港","2019-07-18",41,41,5,NA,33,22,19,29
59,"屏東","2019-07-18",41,4,3,NA,24,14,31,41
60,"潮州","2019-07-18",32,3,2,NA,19,4,23,32
61,"恆春","2019-07-18",31,1,1,NA,20,2,31,17
62,"臺東","2019-07-18",25,1,3,NA,20,4,25,21
63,"花蓮","2019-07-18",21,7,2,NA,18,14,21,9
64,"陽明","2019-07-18",20,1,1,NA,5,2,20,3
65,"宜蘭","2019-07-18",20,6,3,NA,5,8,20,16
66,"冬山","2019-07-18",20,4,2,NA,17,8,20,19
67,"三重","2019-07-18",27,6,18,NA,18,27,NA,23
68,"中壢","2019-07-18",38,3,11,NA,17,21,NA,38
69,"竹山","2019-07-18",60,6,3,NA,31,11,31,60
70,"永和","2019-07-18",19,6,10,NA,17,19,NA,10
71,"復興","2019-07-18",30,17,3,NA,20,21,NA,30
72,"埔里","2019-07-18",57,4,3,NA,30,14,28,57
75,"馬祖","2019-07-18",24,4,1,NA,16,4,24,17
77,"金門","2019-07-18",36,10,2,NA,27,11,36,29
78,"馬公","2019-07-18",28,6,1,NA,NA,4,28,7
80,"關山","2019-07-18",19,3,NA,NA,NA,3,19,16
83,"麥寮","2019-07-18",32,4,NA,NA,32,19,NA,24
84,"富貴角","2019-07-18",27,1,1,NA,27,2,24,13
1,"基隆","2019-07-17",19,3,1,NA,19,3,12,19
2,"汐止","2019-07-17",16,4,1,NA,15,6,11,16
3,"萬里","2019-07-17",29,4,1,NA,29,5,17,25
4,"新店","2019-07-17",16,1,2,NA,9,8,9,16
5,"土城","2019-07-17",16,3,3,NA,9,10,12,16
6,"板橋","2019-07-17",25,4,5,NA,12,14,10,25
7,"新莊","2019-07-17",30,3,2,NA,30,8,12,15
8,"菜寮","2019-07-17",20,6,3,NA,17,8,12,20
9,"林口","2019-07-17",13,6,1,NA,NA,8,13,3
10,"淡水","2019-07-17",14,6,1,NA,10,4,13,14
11,"士林","2019-07-17",24,4,1,NA,14,5,13,24
12,"中山","2019-07-17",20,6,5,NA,19,13,8,20
13,"萬華","2019-07-17",26,3,3,NA,17,11,7,26
14,"古亭","2019-07-17",12,3,2,NA,12,12,12,9
15,"松山","2019-07-17",24,13,2,NA,20,11,10,24
16,"大同","2019-07-17",31,6,7,NA,19,12,NA,31
17,"桃園","2019-07-17",23,6,3,NA,17,9,12,23
18,"大園","2019-07-17",30,9,1,NA,NA,9,16,30
19,"觀音","2019-07-17",44,7,2,NA,44,11,13,28
20,"平鎮","2019-07-17",29,4,3,NA,15,11,16,29
21,"龍潭","2019-07-17",22,3,2,NA,14,7,15,22
22,"湖口","2019-07-17",25,3,2,NA,20,7,20,25
23,"竹東","2019-07-17",22,3,2,NA,20,8,19,22
24,"新竹","2019-07-17",31,3,2,NA,31,11,19,24
25,"頭份","2019-07-17",33,7,NA,NA,29,11,NA,33
26,"苗栗","2019-07-17",48,6,3,NA,31,12,40,48
27,"三義","2019-07-17",97,6,2,NA,31,11,97,62
28,"豐原","2019-07-17",207,9,6,114,50,17,207,97
29,"沙鹿","2019-07-17",112,16,5,NA,40,21,112,45
30,"大里","2019-07-17",197,11,7,NA,55,25,197,98
31,"忠明","2019-07-17",174,9,5,NA,45,20,174,96
32,"西屯","2019-07-17",174,4,5,NA,51,19,174,79
33,"彰化","2019-07-17",140,14,6,NA,48,21,140,97
34,"線西","2019-07-17",59,13,NA,NA,46,15,NA,59
35,"二林","2019-07-17",93,6,3,NA,54,10,93,76
36,"南投","2019-07-17",143,7,5,NA,NA,15,143,109
37,"斗六","2019-07-17",195,9,5,NA,53,13,195,110
38,"崙背","2019-07-17",129,7,3,NA,NA,11,129,79
39,"新港","2019-07-17",140,3,3,NA,60,11,140,85
40,"朴子","2019-07-17",71,4,3,NA,48,11,71,62
41,"臺西","2019-07-17",60,3,NA,NA,41,15,NA,60
42,"嘉義","2019-07-17",129,4,3,NA,NA,9,129,92
43,"新營","2019-07-17",97,4,3,NA,52,9,97,93
44,"善化","2019-07-17",93,9,3,NA,53,14,93,83
45,"安南","2019-07-17",85,4,3,NA,NA,12,67,85
46,"臺南","2019-07-17",61,6,3,NA,44,8,58,61
47,"美濃","2019-07-17",100,4,3,NA,47,9,100,72
48,"橋頭","2019-07-17",86,4,3,NA,47,15,77,86
49,"仁武","2019-07-17",88,10,3,NA,NA,17,77,88
50,"鳳山","2019-07-17",81,7,5,NA,NA,23,NA,81
51,"大寮","2019-07-17",100,13,3,NA,48,26,100,69
52,"林園","2019-07-17",90,4,3,NA,47,13,90,75
53,"楠梓","2019-07-17",92,6,3,NA,47,16,71,92
54,"左營","2019-07-17",69,7,3,NA,46,14,64,69
56,"前金","2019-07-17",77,4,3,NA,45,22,71,77
57,"前鎮","2019-07-17",74,11,NA,NA,47,20,NA,74
58,"小港","2019-07-17",70,6,5,NA,49,20,49,70
59,"屏東","2019-07-17",140,6,5,NA,48,12,140,84
60,"潮州","2019-07-17",118,7,5,NA,45,11,118,88
61,"恆春","2019-07-17",20,1,1,NA,20,2,17,19
62,"臺東","2019-07-17",44,1,2,NA,44,2,13,19
63,"花蓮","2019-07-17",18,3,1,NA,18,8,14,15
64,"陽明","2019-07-17",13,3,1,NA,5,2,13,3
65,"宜蘭","2019-07-17",19,4,2,NA,18,6,12,19
66,"冬山","2019-07-17",34,6,3,NA,28,8,12,34
67,"三重","2019-07-17",31,7,14,NA,18,16,NA,31
68,"中壢","2019-07-17",49,4,10,NA,15,15,NA,49
69,"竹山","2019-07-17",174,6,2,NA,54,8,174,113
70,"永和","2019-07-17",16,3,5,NA,16,11,NA,3
71,"復興","2019-07-17",74,9,7,NA,43,22,NA,74
72,"埔里","2019-07-17",214,6,6,111,50,12,214,89
75,"馬祖","2019-07-17",35,3,1,NA,22,5,22,35
77,"金門","2019-07-17",42,10,2,NA,39,8,35,42
78,"馬公","2019-07-17",19,6,1,NA,NA,11,19,16
80,"關山","2019-07-17",65,4,NA,NA,65,3,15,22
83,"麥寮","2019-07-17",66,3,NA,NA,66,25,NA,59
84,"富貴角","2019-07-17",19,1,1,NA,19,2,17,12
1,"基隆","2019-07-16",38,4,2,NA,19,10,22,38
2,"汐止","2019-07-16",40,14,3,NA,22,14,27,40
3,"萬里","2019-07-16",41,9,2,NA,23,8,24,41
4,"新店","2019-07-16",41,3,3,NA,19,8,28,41
5,"土城","2019-07-16",55,6,3,NA,24,16,35,55
6,"板橋","2019-07-16",59,7,5,NA,22,17,30,59
7,"新莊","2019-07-16",43,14,5,NA,40,17,31,43
8,"菜寮","2019-07-16",39,7,5,NA,24,16,31,39
9,"林口","2019-07-16",37,6,2,NA,NA,20,34,37
10,"淡水","2019-07-16",42,9,3,NA,23,16,32,42
11,"士林","2019-07-16",44,4,3,NA,23,16,39,44
12,"中山","2019-07-16",38,4,5,NA,25,24,24,38
13,"萬華","2019-07-16",42,4,3,NA,22,19,24,42
14,"古亭","2019-07-16",31,7,3,NA,20,15,31,29
15,"松山","2019-07-16",45,9,3,NA,31,15,29,45
16,"大同","2019-07-16",58,9,15,NA,32,40,NA,58
17,"桃園","2019-07-16",64,11,5,NA,32,25,38,64
18,"大園","2019-07-16",54,9,2,NA,NA,14,32,54
19,"觀音","2019-07-16",49,11,2,NA,36,11,32,49
20,"平鎮","2019-07-16",61,7,5,NA,31,20,40,61
21,"龍潭","2019-07-16",61,9,3,NA,29,12,61,58
22,"湖口","2019-07-16",45,4,2,NA,28,8,40,45
23,"竹東","2019-07-16",84,3,2,NA,34,9,84,61
24,"新竹","2019-07-16",44,6,2,NA,35,11,38,44
25,"頭份","2019-07-16",47,7,NA,NA,33,16,NA,47
26,"苗栗","2019-07-16",54,9,3,NA,34,15,28,54
27,"三義","2019-07-16",57,4,2,NA,32,11,41,57
28,"豐原","2019-07-16",71,4,3,NA,38,14,44,71
29,"沙鹿","2019-07-16",37,6,2,NA,29,13,37,29
30,"大里","2019-07-16",52,7,5,NA,30,16,47,52
31,"忠明","2019-07-16",75,11,3,NA,31,16,44,75
32,"西屯","2019-07-16",62,4,2,NA,NA,15,42,62
33,"彰化","2019-07-16",55,7,3,NA,NA,10,37,55
34,"線西","2019-07-16",50,7,NA,NA,31,8,NA,50
35,"二林","2019-07-16",67,6,2,NA,38,8,32,67
36,"南投","2019-07-16",74,10,5,NA,NA,16,NA,74
37,"斗六","2019-07-16",85,7,3,NA,40,15,50,85
38,"崙背","2019-07-16",62,6,2,NA,NA,8,32,62
39,"新港","2019-07-16",71,3,2,NA,39,8,34,71
40,"朴子","2019-07-16",45,4,2,NA,35,8,35,45
41,"臺西","2019-07-16",51,11,NA,NA,29,19,NA,51
42,"嘉義","2019-07-16",68,6,5,NA,NA,14,40,68
43,"新營","2019-07-16",69,6,2,NA,NA,10,42,69
44,"善化","2019-07-16",55,6,2,NA,41,11,39,55
45,"安南","2019-07-16",69,4,2,NA,NA,8,39,69
46,"臺南","2019-07-16",52,6,3,NA,35,8,36,52
47,"美濃","2019-07-16",55,3,3,NA,41,7,46,55
48,"橋頭","2019-07-16",66,6,3,NA,39,15,42,66
49,"仁武","2019-07-16",66,10,3,NA,NA,17,40,66
50,"鳳山","2019-07-16",55,7,5,NA,NA,17,NA,55
51,"大寮","2019-07-16",57,11,3,NA,39,15,45,57
52,"林園","2019-07-16",90,90,2,NA,42,10,40,60
53,"楠梓","2019-07-16",67,4,3,NA,36,15,43,67
54,"左營","2019-07-16",40,7,3,NA,32,14,33,40
56,"前金","2019-07-16",42,4,2,NA,NA,13,34,42
57,"前鎮","2019-07-16",50,4,NA,NA,34,16,NA,50
58,"小港","2019-07-16",50,7,5,NA,39,20,35,50
59,"屏東","2019-07-16",74,4,3,NA,39,11,74,66
60,"潮州","2019-07-16",58,7,2,NA,38,9,54,58
61,"恆春","2019-07-16",31,1,1,NA,22,2,22,31
62,"臺東","2019-07-16",33,1,2,NA,21,3,19,33
63,"花蓮","2019-07-16",29,3,2,NA,21,12,23,29
64,"陽明","2019-07-16",41,9,2,NA,18,9,28,41
65,"宜蘭","2019-07-16",35,10,2,NA,NA,7,20,35
66,"冬山","2019-07-16",37,7,5,NA,31,13,19,37
67,"三重","2019-07-16",51,7,12,NA,NA,33,NA,51
68,"中壢","2019-07-16",72,6,14,NA,29,30,NA,72
69,"竹山","2019-07-16",81,7,3,NA,41,12,77,81
70,"永和","2019-07-16",23,7,8,NA,23,22,NA,14
71,"復興","2019-07-16",46,6,6,NA,NA,16,NA,46
72,"埔里","2019-07-16",65,4,3,NA,NA,9,64,65
75,"馬祖","2019-07-16",61,4,1,NA,35,13,33,61
77,"金門","2019-07-16",76,9,2,NA,38,11,44,76
78,"馬公","2019-07-16",37,4,2,NA,17,4,37,33
80,"關山","2019-07-16",35,3,NA,NA,22,3,21,35
83,"麥寮","2019-07-16",39,1,NA,NA,39,7,NA,39
84,"富貴角","2019-07-16",27,3,2,NA,14,8,27,27
1,"基隆","2019-07-15",64,9,3,NA,29,13,64,53
2,"汐止","2019-07-15",55,43,6,NA,31,26,54,55
3,"萬里","2019-07-15",77,11,2,NA,28,8,77,52
4,"新店","2019-07-15",90,11,5,NA,25,14,90,52
5,"土城","2019-07-15",67,6,5,NA,33,25,67,58
6,"板橋","2019-07-15",63,10,6,NA,30,23,54,63
7,"新莊","2019-07-15",48,11,5,NA,NA,20,40,48
8,"菜寮","2019-07-15",51,6,5,NA,31,21,50,51
9,"林口","2019-07-15",41,7,3,NA,NA,17,41,40
10,"淡水","2019-07-15",39,7,3,NA,26,14,34,39
11,"士林","2019-07-15",64,10,3,NA,31,15,50,64
12,"中山","2019-07-15",54,11,7,NA,34,27,48,54
13,"萬華","2019-07-15",58,11,5,NA,31,25,58,52
14,"古亭","2019-07-15",108,14,5,NA,29,17,108,54
15,"松山","2019-07-15",77,23,6,NA,35,24,77,59
16,"大同","2019-07-15",60,6,18,NA,33,45,NA,60
17,"桃園","2019-07-15",58,14,6,NA,37,22,37,58
18,"大園","2019-07-15",54,11,2,NA,NA,18,31,54
19,"觀音","2019-07-15",53,10,2,NA,35,13,27,53
20,"平鎮","2019-07-15",66,7,5,NA,37,24,36,66
21,"龍潭","2019-07-15",65,7,5,NA,NA,21,44,65
22,"湖口","2019-07-15",56,6,2,NA,31,16,29,56
23,"竹東","2019-07-15",53,3,3,NA,31,10,39,53
24,"新竹","2019-07-15",47,6,2,NA,35,13,26,47
25,"頭份","2019-07-15",36,10,NA,NA,30,16,NA,36
26,"苗栗","2019-07-15",51,6,3,NA,30,14,28,51
27,"三義","2019-07-15",44,4,2,NA,27,7,40,44
28,"豐原","2019-07-15",63,6,3,NA,30,13,43,63
29,"沙鹿","2019-07-15",32,10,3,NA,32,20,28,25
30,"大里","2019-07-15",40,6,3,NA,25,15,40,30
31,"忠明","2019-07-15",55,14,5,NA,25,24,36,55
32,"西屯","2019-07-15",48,10,5,NA,NA,23,36,48
33,"彰化","2019-07-15",46,7,3,NA,NA,11,31,46
34,"線西","2019-07-15",49,4,NA,NA,31,8,NA,49
35,"二林","2019-07-15",63,4,2,NA,34,9,30,63
36,"南投","2019-07-15",12,11,3,NA,NA,12,NA,NA
37,"斗六","2019-07-15",57,6,2,NA,23,12,44,57
38,"崙背","2019-07-15",46,6,2,NA,NA,8,32,46
39,"新港","2019-07-15",51,3,2,NA,NA,8,29,51
40,"朴子","2019-07-15",33,3,2,NA,NA,6,27,33
41,"臺西","2019-07-15",37,3,NA,NA,28,6,NA,37
42,"嘉義","2019-07-15",34,7,2,NA,NA,8,32,34
43,"新營","2019-07-15",51,4,2,NA,NA,10,27,51
44,"善化","2019-07-15",39,4,2,NA,NA,12,30,39
45,"安南","2019-07-15",53,4,2,NA,NA,9,26,53
46,"臺南","2019-07-15",39,6,2,NA,29,8,26,39
47,"美濃","2019-07-15",41,3,2,NA,31,6,4,41
48,"橋頭","2019-07-15",49,6,2,NA,NA,10,27,49
49,"仁武","2019-07-15",35,10,2,NA,NA,13,28,35
50,"鳳山","2019-07-15",33,4,5,NA,NA,14,NA,33
51,"大寮","2019-07-15",48,11,3,NA,NA,12,38,48
52,"林園","2019-07-15",22,1,1,NA,NA,9,22,NA
53,"楠梓","2019-07-15",52,4,2,NA,28,12,27,52
54,"左營","2019-07-15",26,4,2,NA,24,8,26,19
56,"前金","2019-07-15",30,3,2,NA,NA,7,26,30
57,"前鎮","2019-07-15",36,3,NA,NA,26,11,NA,36
58,"小港","2019-07-15",29,9,2,NA,NA,18,23,29
59,"屏東","2019-07-15",46,6,5,NA,31,12,40,46
60,"潮州","2019-07-15",50,4,2,NA,26,9,39,50
61,"恆春","2019-07-15",33,3,1,NA,25,2,32,33
62,"臺東","2019-07-15",34,3,3,NA,25,5,26,34
63,"花蓮","2019-07-15",35,3,2,NA,NA,11,27,35
64,"陽明","2019-07-15",49,7,2,NA,23,11,42,49
65,"宜蘭","2019-07-15",41,11,2,NA,NA,6,38,41
66,"冬山","2019-07-15",46,4,2,NA,37,12,32,46
67,"三重","2019-07-15",57,10,17,NA,NA,46,NA,57
68,"中壢","2019-07-15",77,6,16,NA,NA,31,NA,77
69,"竹山","2019-07-15",50,6,1,NA,31,7,45,50
70,"永和","2019-07-15",34,16,14,NA,32,31,NA,34
71,"復興","2019-07-15",30,6,8,NA,NA,13,NA,30
72,"埔里","2019-07-15",47,4,2,NA,NA,9,45,47
75,"馬祖","2019-07-15",51,4,1,NA,41,11,31,51
77,"金門","2019-07-15",60,6,2,NA,34,13,36,60
78,"馬公","2019-07-15",28,4,2,NA,19,6,25,28
80,"關山","2019-07-15",35,4,NA,NA,24,4,23,35
83,"麥寮","2019-07-15",33,1,NA,NA,33,7,NA,29
84,"富貴角","2019-07-15",45,7,2,NA,20,15,45,39
1,"基隆","2019-07-14",42,3,2,NA,25,11,41,42
2,"汐止","2019-07-14",46,11,5,NA,27,17,41,46
3,"萬里","2019-07-14",43,4,2,NA,26,11,43,43
4,"新店","2019-07-14",42,4,3,NA,23,12,38,42
5,"土城","2019-07-14",40,4,3,NA,NA,17,40,40
6,"板橋","2019-07-14",55,4,5,NA,NA,21,36,55
7,"新莊","2019-07-14",41,10,5,NA,NA,21,31,41
8,"菜寮","2019-07-14",38,4,5,NA,25,18,34,38
9,"林口","2019-07-14",33,6,2,NA,27,14,33,25
10,"淡水","2019-07-14",35,4,2,NA,27,13,31,35
11,"士林","2019-07-14",38,6,3,NA,31,16,37,38
12,"中山","2019-07-14",54,4,6,NA,27,23,31,54
13,"萬華","2019-07-14",39,4,6,NA,26,25,35,39
14,"古亭","2019-07-14",42,3,3,NA,23,14,42,40
15,"松山","2019-07-14",49,4,3,NA,30,20,35,49
16,"大同","2019-07-14",45,4,12,NA,28,30,NA,45
17,"桃園","2019-07-14",44,7,3,NA,31,16,29,44
18,"大園","2019-07-14",44,7,2,NA,22,13,29,44
19,"觀音","2019-07-14",38,6,1,NA,NA,8,27,38
20,"平鎮","2019-07-14",45,6,2,NA,29,18,31,45
21,"龍潭","2019-07-14",56,7,2,NA,NA,10,34,56
22,"湖口","2019-07-14",39,4,2,NA,26,23,26,39
23,"竹東","2019-07-14",39,4,2,NA,28,4,35,39
24,"新竹","2019-07-14",37,6,3,NA,32,14,28,37
25,"頭份","2019-07-14",25,4,NA,NA,25,14,NA,21
26,"苗栗","2019-07-14",49,7,3,NA,26,11,22,49
27,"三義","2019-07-14",32,4,2,NA,23,10,27,32
28,"豐原","2019-07-14",56,4,3,NA,24,12,32,56
29,"沙鹿","2019-07-14",25,4,3,NA,25,15,25,16
30,"大里","2019-07-14",43,6,3,NA,21,9,31,43
31,"忠明","2019-07-14",57,4,2,NA,21,12,28,57
32,"西屯","2019-07-14",47,7,2,NA,NA,11,29,47
33,"彰化","2019-07-14",53,6,2,NA,NA,8,27,53
34,"線西","2019-07-14",43,7,NA,NA,27,7,NA,43
35,"二林","2019-07-14",56,6,2,NA,30,8,25,56
36,"南投","2019-07-14",28,3,2,NA,NA,8,NA,28
37,"斗六","2019-07-14",59,4,2,NA,17,8,28,59
38,"崙背","2019-07-14",34,4,2,NA,20,6,24,34
39,"新港","2019-07-14",39,4,2,NA,NA,10,23,39
40,"朴子","2019-07-14",32,4,2,NA,NA,9,22,32
41,"臺西","2019-07-14",39,4,NA,NA,25,6,NA,39
42,"嘉義","2019-07-14",26,4,2,NA,18,7,24,26
43,"新營","2019-07-14",43,3,2,NA,NA,6,23,43
44,"善化","2019-07-14",27,4,2,NA,NA,8,23,27
45,"安南","2019-07-14",40,4,2,NA,20,11,23,40
46,"臺南","2019-07-14",30,4,2,NA,27,12,21,30
47,"美濃","2019-07-14",29,3,1,NA,29,4,24,26
48,"橋頭","2019-07-14",31,4,2,NA,NA,10,25,31
49,"仁武","2019-07-14",26,4,2,NA,NA,9,23,26
50,"鳳山","2019-07-14",27,3,2,NA,NA,16,NA,27
51,"大寮","2019-07-14",45,16,2,NA,NA,12,24,45
53,"楠梓","2019-07-14",39,3,2,NA,21,9,22,39
